Product_ID,Rating,Valid_Sales,Corrupted_Sales,Total_Sales,Valid_Orders,Corrupted_Orders,Total_Orders_Count,Valid_Orders_Quantity,Corrupted_Orders_Quantity,Total_Orders_Quantity,Product_Name,Category,Brand,Original_Price,Discount_Percent,Discount_Amount,Selling_Price,Stock_Quantity,Weight_kg,Avg_Rating,Total_Reviews
PROD001689,5.0,928511.32,74547.34999999999,1003058.6699999999,146,13,159,186,15,201,Titan Watch V1,Fashion,Titan,6304.68,20,1260.94,5043.74,137,4.87,4.31,74
PROD001690,4.0,948368.5499999999,87271.81,1035640.3599999999,158,14,172,197,18,215,Puma T-shirt V1,Fashion,Puma,6690.27,27,1806.37,4883.9,737,0.6,4.41,88
PROD001691,5.0,2995536.65,760604.58,3756141.23,84,21,105,103,26,129,IKEA Chair V5,Home,IKEA,33133.2,11,3644.65,29488.55,260,4.36,4.29,51
PROD001692,5.0,138883.26,9619.8,148503.06,123,8,131,147,10,157,Prestige Cooker V3,Home,Prestige,1374.25,30,412.27,961.98,347,0.31,4.36,66
PROD001693,3.0,1826228.81,275740.2,2101969.0100000002,110,16,126,139,21,160,Philips Mixer V8,Home,Philips,20713.66,36,7456.92,13256.74,432,4.37,4.43,65
PROD001694,4.0,83241.64,10042.67,93284.31,104,12,116,130,16,146,Godrej Almirah V7,Home,Godrej,913.05,29,264.78,648.27,132,3.01,4.45,55
PROD001695,5.0,826583.01,89788.23999999999,916371.25,96,10,106,118,13,131,Urban Ladder Sofa V6,Home,Urban,13092.49,46,6022.55,7069.94,939,0.46,4.34,53
PROD001696,3.0,135707.49,16301.43,152008.91999999998,60,6,66,76,9,85,Lakme Lipstick V10,Beauty,Lakme,1990.41,9,179.14,1811.27,807,3.22,4.5,32
PROD001697,4.0,96989.08,12774.88,109763.96,47,6,53,62,8,70,Mamaearth Facewash V6,Beauty,Mamaearth,2851.54,44,1254.68,1596.86,936,1.57,4.41,22
PROD001698,5.0,188584.99000000002,11738.2,200323.19000000003,52,4,56,65,4,69,Nivea Cream V3,Beauty,Nivea,3121.86,6,187.31,2934.55,791,3.18,4.61,23
PROD001699,5.0,148322.53,11329.630000000001,159652.16,47,3,50,65,5,70,Dove Soap V5,Beauty,Dove,2819.72,18,507.55,2312.17,26,1.37,4.56,25
PROD001700,4.0,101607.48999999999,13358.88,114966.37,51,6,57,61,8,69,Plum Serum V3,Beauty,Plum,1821.86,8,145.75,1676.11,234,4.26,4.39,28
PROD001701,4.0,2132551.79,321926.70999999996,2454478.5,88,13,101,105,16,121,Nike T-shirt V6,Sports,Nike,34770.23,41,14255.79,20514.44,510,2.04,4.37,52
PROD001702,5.0,2630636.32,205913.09,2836549.4099999997,94,7,101,115,9,124,Puma Shoes V1,Sports,Puma,28570.27,19,5428.35,23141.92,36,0.69,4.43,51
PROD001703,4.0,857554.36,120130.45000000001,977684.81,83,11,94,100,14,114,Decathlon Cycle V6,Sports,Decathlon,16640.9,48,7987.63,8653.27,695,4.42,4.19,47
PROD001704,4.0,772056.6699999999,146345.48,918402.1499999999,83,14,97,96,18,114,Yoga Mat V10,Sports,Yoga,14792.48,45,6656.62,8135.86,113,1.08,4.45,47
PROD001705,4.0,2937735.94,227363.32,3165099.26,108,9,117,142,11,153,Dumbbells V9,Sports,Dumbbells,24832.17,16,3973.15,20859.02,153,3.88,4.38,55
PROD001706,5.0,26491.45,3111.02,29602.47,67,8,75,78,9,87,Fiction Novel V10,Books,Fiction,322.92,9,29.06,293.86,204,0.54,4.47,34
PROD001707,4.0,94652.81,6706.18,101358.98999999999,80,6,86,99,7,106,NCERT Book V7,Books,NCERT,1429.28,32,457.37,971.91,962,3.93,4.4,47
PROD001708,4.0,116911.35,10539.2,127450.55,69,6,75,78,7,85,Comics V10,Books,Comics,1840.26,17,312.84,1527.42,555,1.93,4.26,35
PROD001709,4.0,117617.58,3988.7699999999995,121606.35,72,3,75,90,3,93,Notebook V6,Books,Notebook,1846.65,28,517.06,1329.59,457,3.33,4.49,39
PROD001710,3.0,62119.840000000004,7456.0,69575.84,67,9,76,82,10,92,Stationery Set V10,Books,Stationery,870.0,12,104.4,765.6,572,4.63,4.34,35
PROD001711,4.0,162333.59,17540.05,179873.63999999998,119,12,131,159,17,176,Aashirvaad Atta V3,Grocery,Aashirvaad,1402.23,26,364.58,1037.65,640,2.51,4.42,74
PROD001712,3.0,152536.18000000002,18768.870000000003,171305.05000000002,91,11,102,113,14,127,Fortune Oil V10,Grocery,Fortune,1907.83,28,534.19,1373.64,127,0.44,4.19,48
PROD001713,4.0,182164.2,20751.42,202915.62,94,12,106,129,15,144,Lays Chips V8,Grocery,Lays,1879.19,24,451.01,1428.18,729,1.15,4.29,56
PROD001714,4.0,19696.2,2896.0,22592.2,106,16,122,134,19,153,Nescafe Coffee V4,Grocery,Nescafe,123.78,19,23.52,100.26,447,1.02,4.29,52
PROD001715,4.0,39953.549999999996,3531.84,43485.39,97,9,106,120,11,131,Haldiram Snacks V10,Grocery,Haldiram,580.81,49,284.6,296.21,466,4.18,4.37,51
PROD001716,5.0,14979623.479999999,1483657.5499999998,16463281.029999997,194,20,214,245,24,269,Samsung Mobile V4,Electronics,Samsung,82781.46,25,20695.37,62086.09,175,0.48,4.38,109
PROD001717,4.0,11406634.92,1792689.46,13199324.379999999,206,26,232,262,41,303,HP Laptop V3,Electronics,HP,67608.95,35,23663.13,43945.82,835,1.42,4.4,113
PROD001718,4.0,17304607.63,2295981.85,19600589.48,206,26,232,247,33,280,boAt Headphones V6,Electronics,boAt,99816.63,29,28946.82,70869.81,254,0.24,4.48,110
PROD001719,5.0,10253961.05,608665.93,10862626.98,202,14,216,268,16,284,Noise Watch V5,Electronics,Noise,62540.16,38,23765.26,38774.9,799,3.33,4.34,116
PROD001720,5.0,13213787.709999999,784341.0399999999,13998128.749999998,214,15,229,269,16,285,Apple iPhone V4,Electronics,Apple,64498.69,23,14834.7,49663.99,92,3.79,4.42,114
PROD001721,4.0,288042.3,30577.54,318619.83999999997,151,15,166,190,20,210,Levis Jeans V7,Fashion,Levis,2206.17,30,661.85,1544.32,50,3.16,4.45,83
PROD001722,5.0,2126999.9,225670.74,2352670.6399999997,165,18,183,209,22,231,Peter England Shirt V7,Fashion,Peter,11323.74,9,1019.14,10304.6,249,1.7,4.51,95
PROD001723,5.0,1698998.9900000002,228461.97000000003,1927460.9600000002,160,19,179,202,27,229,Nike Shoes V7,Fashion,Nike,9961.3,15,1494.19,8467.11,582,3.68,4.52,82
PROD001724,4.0,438682.86,70990.4,509673.26,142,22,164,166,27,193,Titan Watch V8,Fashion,Titan,3866.93,31,1198.75,2668.18,993,0.72,4.38,77
PROD001725,4.0,860571.28,80116.88,940688.16,157,16,173,194,18,212,Puma T-shirt V10,Fashion,Puma,5272.22,15,790.83,4481.39,348,3.05,4.3,79
PROD001726,5.0,1978591.41,65011.56,2043602.97,95,4,99,123,4,127,IKEA Chair V4,Home,IKEA,17693.36,8,1415.47,16277.89,289,2.68,4.54,52
PROD001727,5.0,1049439.6500000001,138932.58000000002,1188372.2300000002,113,15,128,144,19,163,Prestige Cooker V10,Home,Prestige,14790.7,50,7395.35,7395.35,223,0.46,4.48,63
PROD001728,4.0,1990513.91,102174.58,2092688.49,112,7,119,136,7,143,Philips Mixer V8,Home,Philips,18058.43,18,3250.52,14807.91,194,2.68,4.28,57
PROD001729,4.0,1683981.8800000001,225254.17,1909236.05,89,10,99,105,14,119,Godrej Almirah V9,Home,Godrej,20522.19,21,4309.66,16212.53,341,0.36,4.29,42
PROD001730,4.0,1654169.7,125708.5,1779878.2,114,10,124,145,11,156,Urban Ladder Sofa V4,Home,Urban,14064.5,18,2531.61,11532.89,653,4.13,4.48,56
PROD001731,4.0,13424.4,1030.01,14454.41,45,4,49,53,4,57,Lakme Lipstick V10,Beauty,Lakme,377.1,46,173.47,203.63,728,4.12,4.33,24
PROD001732,4.0,174421.4,5707.7,180129.1,49,2,51,61,2,63,Mamaearth Facewash V8,Beauty,Mamaearth,4683.63,38,1779.78,2903.85,41,0.54,4.36,25
PROD001733,5.0,95444.58,5187.8,100632.38,60,3,63,75,4,79,Nivea Cream V1,Beauty,Nivea,1601.17,19,304.22,1296.95,997,2.3,4.45,29
PROD001734,4.0,112580.97,3505.62,116086.59,57,2,59,65,2,67,Dove Soap V6,Beauty,Dove,3075.11,43,1322.3,1752.81,741,4.68,4.39,31
PROD001735,5.0,208899.63,18952.52,227852.15,67,6,73,87,8,95,Plum Serum V8,Beauty,Plum,2612.7,7,182.89,2429.81,236,3.39,4.53,36
PROD001736,5.0,79142.8,12525.05,91667.85,78,13,91,96,15,111,Nike T-shirt V4,Sports,Nike,895.39,6,53.72,841.67,131,2.92,4.32,47
PROD001737,5.0,1568914.6199999999,214662.36,1783576.98,83,11,94,103,14,117,Puma Shoes V8,Sports,Puma,26918.84,43,11575.1,15343.74,18,0.39,4.41,44
PROD001738,4.0,544095.13,36931.619999999995,581026.75,110,9,119,133,9,142,Decathlon Cycle V9,Sports,Decathlon,4560.02,9,410.4,4149.62,358,4.22,4.35,62
PROD001739,4.0,3254816.92,353297.67,3608114.59,88,13,101,120,13,133,Yoga Mat V3,Sports,Yoga,33418.19,18,6015.27,27402.92,480,3.24,4.41,41
PROD001740,3.0,1621837.5799999998,200368.84,1822206.42,96,11,107,114,14,128,Dumbbells V3,Sports,Dumbbells,21047.15,32,6735.09,14312.06,993,4.96,4.37,52
PROD001741,4.0,34550.01,2550.65,37100.66,68,5,73,81,6,87,Fiction Novel V7,Books,Fiction,419.02,6,25.14,393.88,580,4.67,4.16,43
PROD001742,4.0,130153.71,10636.8,140790.51,76,5,81,98,8,106,NCERT Book V6,Books,NCERT,1641.99,18,295.56,1346.43,226,1.77,4.36,36
PROD001743,5.0,42430.59,10359.97,52790.56,59,9,68,71,17,88,Comics V8,Books,Comics,781.29,22,171.88,609.41,635,2.08,4.48,33
PROD001744,4.0,119319.0,13489.2,132808.2,70,8,78,90,10,100,Notebook V1,Books,Notebook,1625.2,17,276.28,1348.92,372,3.31,4.4,35
PROD001745,4.0,132044.7,15103.720000000001,147148.42,69,7,76,87,10,97,Stationery Set V5,Books,Stationery,1939.25,20,387.85,1551.4,455,1.45,4.45,40
PROD001746,4.0,29319.52,2791.15,32110.670000000002,97,10,107,116,11,127,Aashirvaad Atta V8,Grocery,Aashirvaad,222.82,7,15.6,207.22,31,0.85,4.46,56
PROD001747,5.0,116226.92,10791.6,127018.52,103,10,113,128,12,140,Fortune Oil V6,Grocery,Fortune,1837.55,50,918.77,918.78,677,1.65,4.46,61
PROD001748,4.0,54706.21,10495.26,65201.47,92,16,108,108,21,129,Lays Chips V10,Grocery,Lays,490.32,5,24.52,465.8,659,0.85,4.42,52
PROD001749,4.0,211332.61,18720.12,230052.72999999998,122,10,132,158,14,172,Nescafe Coffee V3,Grocery,Nescafe,1761.73,23,405.2,1356.53,873,1.82,4.45,65
PROD001750,5.0,187111.21,26039.78,213150.99,108,16,124,131,18,149,Haldiram Snacks V8,Grocery,Haldiram,1792.85,19,340.64,1452.21,472,2.24,4.42,65
PROD001751,4.0,23231473.36,2665438.21,25896911.57,190,23,213,236,27,263,Samsung Mobile V10,Electronics,Samsung,127508.53,22,28051.88,99456.65,704,1.42,4.46,91
PROD001752,4.0,27774976.64,3159013.6799999997,30933990.32,211,26,237,264,30,294,HP Laptop V4,Electronics,HP,137682.55,23,31666.99,106015.56,137,4.55,4.4,105
PROD001753,4.0,2630210.6300000004,256013.93000000002,2886224.5600000005,211,19,230,259,25,284,boAt Headphones V6,Electronics,boAt,17142.83,40,6857.13,10285.7,890,0.71,4.44,111
PROD001754,4.0,10655521.14,851737.7999999999,11507258.940000001,219,17,236,278,22,300,Noise Watch V8,Electronics,Noise,44198.21,12,5303.79,38894.42,891,3.11,4.45,104
PROD001755,4.0,13359305.01,1846005.77,15205310.78,197,27,224,254,35,289,Apple iPhone V3,Electronics,Apple,59785.5,11,6576.4,53209.1,330,3.02,4.42,105
PROD001756,4.0,1691749.18,238795.08,1930544.26,132,19,151,170,24,194,Levis Jeans V6,Fashion,Levis,11813.9,15,1772.09,10041.81,171,0.86,4.42,69
PROD001757,4.0,1281406.08,153411.32,1434817.4000000001,160,14,174,200,24,224,Peter England Shirt V9,Fashion,Peter,9677.02,33,3193.42,6483.6,250,4.61,4.4,84
PROD001758,4.0,942255.42,95104.42,1037359.8400000001,176,15,191,219,22,241,Nike Shoes V7,Fashion,Nike,5961.37,27,1609.57,4351.8,323,2.54,4.29,84
PROD001759,4.0,277598.36,31386.82,308985.18,155,17,172,196,22,218,Titan Watch V7,Fashion,Titan,1699.24,15,254.89,1444.35,56,3.22,4.31,74
PROD001760,4.0,1634325.85,191951.94,1826277.79,177,22,199,221,26,247,Puma T-shirt V1,Fashion,Puma,14895.5,50,7447.75,7447.75,781,1.92,4.35,91
PROD001761,4.0,3238672.03,267558.77999999997,3506230.8099999996,105,8,113,132,11,143,IKEA Chair V9,Home,IKEA,48603.63,49,23815.78,24787.85,567,4.1,4.41,58
PROD001762,4.0,2300699.81,379642.71,2680342.52,82,14,96,108,18,126,Prestige Cooker V10,Home,Prestige,29381.83,27,7933.09,21448.74,691,4.61,4.35,46
PROD001763,4.0,5424396.57,745965.22,6170361.79,104,13,117,138,19,157,Philips Mixer V2,Home,Philips,41772.97,5,2088.65,39684.32,400,4.67,4.24,50
PROD001764,5.0,3561641.6199999996,206450.24,3768091.8599999994,113,8,121,139,8,147,Godrej Almirah V1,Home,Godrej,32273.47,20,6454.69,25818.78,901,4.58,4.52,63
PROD001765,4.0,811037.88,102472.56000000001,913510.4400000001,112,16,128,141,18,159,Urban Ladder Sofa V5,Home,Urban,9822.14,41,4027.08,5795.06,231,1.62,4.5,52
PROD001766,4.0,32004.32,11460.14,43464.46,38,9,47,47,17,64,Lakme Lipstick V4,Beauty,Lakme,886.0,22,194.92,691.08,939,2.38,4.12,16
PROD001767,4.0,265588.13,61976.43000000001,327564.56,52,13,65,63,15,78,Mamaearth Facewash V1,Beauty,Mamaearth,4943.97,14,692.16,4251.81,542,4.45,4.48,25
PROD001768,4.0,197613.08,19512.7,217125.78,61,6,67,80,8,88,Nivea Cream V3,Beauty,Nivea,3142.56,21,659.94,2482.62,663,4.4,4.38,32
PROD001769,4.0,115365.92,12882.76,128248.68,52,5,57,62,7,69,Dove Soap V6,Beauty,Dove,3763.12,50,1881.56,1881.56,664,1.17,4.18,28
PROD001770,4.0,176439.99,18570.89,195010.88,56,6,62,67,7,74,Plum Serum V9,Beauty,Plum,3509.56,24,842.29,2667.27,711,4.96,4.22,36
PROD001771,5.0,1811981.07,150609.31,1962590.3800000001,84,6,90,96,8,104,Nike T-shirt V7,Sports,Nike,25762.8,26,6698.33,19064.47,128,1.76,4.5,44
PROD001772,5.0,1328470.5999999999,99708.79999999999,1428179.4,103,10,113,135,10,145,Puma Shoes V9,Sports,Puma,18156.15,45,8170.27,9985.88,174,2.6,4.2,56
PROD001773,4.0,2026416.2700000003,168479.97,2194896.24,97,8,105,120,10,130,Decathlon Cycle V6,Sports,Decathlon,33398.69,49,16365.36,17033.33,730,3.8,4.34,50
PROD001774,5.0,2043741.3499999999,432596.42,2476337.77,80,19,99,104,22,126,Yoga Mat V7,Sports,Yoga,23351.13,15,3502.67,19848.46,404,0.98,4.55,40
PROD001775,4.0,1199870.52,143900.51,1343771.03,92,11,103,109,13,122,Dumbbells V5,Sports,Dumbbells,14130.16,21,2967.33,11162.83,364,1.3,4.41,54
PROD001776,4.0,40945.25,7225.82,48171.07,64,11,75,81,14,95,Fiction Novel V10,Books,Fiction,770.34,33,254.21,516.13,37,4.91,4.19,31
PROD001777,5.0,68248.33,7295.259999999999,75543.59,68,8,76,84,9,93,NCERT Book V7,Books,NCERT,970.95,15,145.64,825.31,548,0.24,4.56,43
PROD001778,5.0,39896.909999999996,2358.66,42255.56999999999,79,5,84,97,6,103,Comics V8,Books,Comics,444.56,16,71.13,373.43,41,3.74,4.47,43
PROD001779,4.0,84811.25,10535.22,95346.47,52,6,58,64,8,72,Notebook V7,Books,Notebook,1572.74,14,220.18,1352.56,927,0.58,4.17,29
PROD001780,4.0,27559.43,3781.97,31341.4,49,6,55,55,8,63,Stationery Set V9,Books,Stationery,685.9,34,233.21,452.69,481,4.59,4.35,23
PROD001781,3.0,218168.53,7833.9,226002.43,105,5,110,137,5,142,Aashirvaad Atta V1,Grocery,Aashirvaad,2475.33,35,866.37,1608.96,955,3.41,4.4,63
PROD001782,3.0,132820.33000000002,13068.730000000001,145889.06000000003,96,7,103,112,11,123,Fortune Oil V5,Grocery,Fortune,1327.63,9,119.49,1208.14,211,0.23,4.45,60
PROD001783,4.0,156087.91,17940.35,174028.26,85,13,98,113,13,126,Lays Chips V6,Grocery,Lays,1688.66,17,287.07,1401.59,331,0.58,4.36,44
PROD001784,4.0,100109.25,8969.789999999999,109079.04,87,9,96,109,10,119,Nescafe Coffee V7,Grocery,Nescafe,1214.33,23,279.3,935.03,304,1.9,4.41,46
PROD001785,3.0,135557.31,14820.44,150377.75,93,10,103,120,13,133,Haldiram Snacks V10,Grocery,Haldiram,2199.77,48,1055.89,1143.88,353,4.58,4.36,44
PROD001786,4.0,6368550.42,468012.05,6836562.47,202,17,219,260,19,279,Samsung Mobile V3,Electronics,Samsung,37539.05,34,12763.28,24775.77,506,4.05,4.24,98
PROD001787,4.0,15248306.870000001,1661189.4100000001,16909496.28,231,26,257,286,31,317,HP Laptop V10,Electronics,HP,62526.88,14,8753.76,53773.12,113,3.39,4.42,120
PROD001788,4.0,20182982.97,2547072.35,22730055.32,198,25,223,254,32,286,boAt Headphones V4,Electronics,boAt,146095.34,45,65742.9,80352.44,530,2.73,4.44,106
PROD001789,4.0,7383866.29,906826.08,8290692.37,203,26,229,261,32,293,Noise Watch V8,Electronics,Noise,48496.28,41,19883.47,28612.81,96,1.28,4.26,113
PROD001790,4.0,7456195.8100000005,989986.63,8446182.440000001,200,25,225,258,34,292,Apple iPhone V7,Electronics,Apple,36975.34,21,7764.82,29210.52,31,1.23,4.4,111
PROD001791,4.0,1797369.37,177006.13,1974375.5,162,16,178,202,20,222,Levis Jeans V8,Fashion,Levis,14520.72,38,5517.87,9002.85,676,4.07,4.32,92
PROD001792,5.0,1922942.88,260883.92,2183826.8,136,20,156,176,24,200,Peter England Shirt V7,Fashion,Peter,12373.01,11,1361.03,11011.98,295,0.89,4.42,72
PROD001793,4.0,247063.28999999998,33899.32,280962.61,156,18,174,198,27,225,Nike Shoes V3,Fashion,Nike,2230.44,43,959.09,1271.35,34,4.41,4.46,84
PROD001794,4.0,2257841.29,261504.62,2519345.91,143,18,161,189,22,211,Titan Watch V6,Fashion,Titan,14589.17,17,2480.16,12109.01,141,1.26,4.37,83
PROD001795,4.0,530066.16,61196.33,591262.49,175,18,193,216,25,241,Puma T-shirt V8,Fashion,Puma,2744.01,10,274.4,2469.61,493,2.43,4.39,105
PROD001796,5.0,3133128.35,401464.0,3534592.35,103,10,113,126,16,142,IKEA Chair V6,Home,IKEA,28192.7,11,3101.2,25091.5,327,0.34,4.4,57
PROD001797,4.0,1445712.71,198852.84,1644565.55,99,15,114,130,18,148,Prestige Cooker V3,Home,Prestige,13302.33,15,1995.35,11306.98,441,3.68,4.32,56
PROD001798,5.0,990943.23,150928.94,1141872.17,100,17,117,126,19,145,Philips Mixer V4,Home,Philips,10595.01,25,2648.75,7946.26,885,0.71,4.46,48
PROD001799,4.0,1152885.76,135451.52,1288337.28,115,13,128,137,16,153,Godrej Almirah V6,Home,Godrej,13247.22,36,4769.0,8478.22,639,1.68,4.48,61
PROD001800,4.0,3401474.07,453392.42,3854866.4899999998,86,9,95,105,14,119,Urban Ladder Sofa V5,Home,Urban,39298.99,17,6680.83,32618.16,436,3.78,4.29,49
PROD001801,4.0,13083.4,1066.32,14149.72,60,5,65,78,7,85,Lakme Lipstick V1,Beauty,Lakme,222.95,46,102.56,120.39,815,0.44,4.36,36
PROD001802,3.0,27855.94,4037.96,31893.899999999998,50,5,55,54,8,62,Mamaearth Facewash V1,Beauty,Mamaearth,859.69,39,335.28,524.41,918,1.32,4.15,26
PROD001803,4.0,244177.41999999998,22687.559999999998,266864.98,59,6,65,76,7,83,Nivea Cream V2,Beauty,Nivea,4321.44,25,1080.36,3241.08,551,2.44,4.27,26
PROD001804,4.0,134680.26,9600.449999999999,144280.71000000002,53,5,58,70,5,75,Dove Soap V4,Beauty,Dove,2425.11,20,485.02,1940.09,261,1.54,4.26,34
PROD001805,5.0,13120.380000000001,1816.54,14936.920000000002,60,8,68,75,10,85,Plum Serum V5,Beauty,Plum,182.29,31,56.51,125.78,699,3.63,4.39,28
PROD001806,4.0,541898.41,55612.490000000005,597510.9,98,10,108,125,13,138,Nike T-shirt V8,Sports,Nike,4617.69,5,230.88,4386.81,935,1.95,4.48,44
PROD001807,4.0,1202060.6400000001,177814.18,1379874.82,107,13,120,128,19,147,Puma Shoes V6,Sports,Puma,13583.97,30,4075.19,9508.78,173,4.09,4.4,55
PROD001808,3.0,1439269.84,114308.07,1553577.9100000001,102,5,107,126,10,136,Decathlon Cycle V2,Sports,Decathlon,13120.76,12,1574.49,11546.27,91,4.29,4.44,50
PROD001809,4.0,2523063.9,206007.19999999998,2729071.1,98,10,108,123,10,133,Yoga Mat V7,Sports,Yoga,28922.17,28,8098.21,20823.96,179,3.83,4.35,51
PROD001810,4.0,2714865.48,222174.44999999998,2937039.93,87,9,96,111,9,120,Dumbbells V3,Sports,Dumbbells,31248.16,21,6562.11,24686.05,141,3.19,4.46,39
PROD001811,3.0,22826.54,2315.62,25142.16,84,7,91,97,10,107,Fiction Novel V3,Books,Fiction,258.97,28,72.51,186.46,770,3.45,4.3,50
PROD001812,4.0,47526.2,5440.48,52966.67999999999,55,6,61,71,8,79,NCERT Book V8,Books,NCERT,1307.81,48,627.75,680.06,549,2.62,4.33,24
PROD001813,3.0,23362.67,6305.1900000000005,29667.86,69,14,83,81,23,104,Comics V2,Books,Comics,401.09,37,148.4,252.69,937,3.73,4.24,38
PROD001814,4.0,122590.72,11073.01,133663.73,70,8,78,96,9,105,Notebook V9,Books,Notebook,1532.81,16,245.25,1287.56,255,0.8,4.41,44
PROD001815,4.0,11330.74,1602.3100000000002,12933.05,61,9,70,82,11,93,Stationery Set V1,Books,Stationery,104.82,7,7.34,97.48,152,0.75,4.43,37
PROD001816,4.0,106046.64,13401.17,119447.81,105,15,120,132,17,149,Aashirvaad Atta V2,Grocery,Aashirvaad,1354.29,40,541.72,812.57,469,3.45,4.47,58
PROD001817,4.0,90984.16,13692.42,104676.58,104,15,119,127,19,146,Fortune Oil V8,Grocery,Fortune,821.33,11,90.35,730.98,393,2.35,4.3,60
PROD001818,4.0,233211.65,28516.17,261727.82,105,10,115,129,16,145,Lays Chips V5,Grocery,Lays,1924.17,5,96.21,1827.96,803,2.48,4.44,50
PROD001819,4.0,81820.08,8687.54,90507.62,98,11,109,123,13,136,Nescafe Coffee V5,Grocery,Nescafe,1083.52,37,400.9,682.62,176,3.73,4.44,50
PROD001820,5.0,44010.91,2579.71,46590.62,120,7,127,159,9,168,Haldiram Snacks V4,Grocery,Haldiram,363.22,35,127.13,236.09,805,1.93,4.31,68
PROD001821,4.0,17360737.29,1473424.81,18834162.099999998,228,20,248,284,24,308,Samsung Mobile V2,Electronics,Samsung,104501.44,41,42845.59,61655.85,27,0.69,4.36,124
PROD001822,5.0,3458780.29,381306.48,3840086.77,204,21,225,238,26,264,HP Laptop V10,Electronics,HP,21572.76,32,6903.28,14669.48,659,3.18,4.37,107
PROD001823,5.0,2393197.66,301158.77,2694356.43,215,26,241,263,33,296,boAt Headphones V5,Electronics,boAt,10316.48,11,1134.81,9181.67,15,4.48,4.32,117
PROD001824,4.0,7572813.41,489790.32999999996,8062603.74,234,17,251,291,19,310,Noise Watch V10,Electronics,Noise,36079.71,27,9741.52,26338.19,262,4.36,4.55,137
PROD001825,4.0,10743569.690000001,1806246.2100000002,12549815.900000002,195,30,225,255,43,298,Apple iPhone V5,Electronics,Apple,74567.44,43,32064.0,42503.44,241,2.36,4.36,87
PROD001826,4.0,552378.88,54647.27,607026.15,159,17,176,193,19,212,Levis Jeans V5,Fashion,Levis,3657.38,21,768.05,2889.33,630,2.84,4.42,90
PROD001827,4.0,661168.64,89169.68000000001,750338.3200000001,159,22,181,206,28,234,Peter England Shirt V7,Fashion,Peter,5695.04,43,2448.87,3246.17,985,2.84,4.48,84
PROD001828,5.0,1136450.12,135900.25,1272350.37,168,19,187,212,25,237,Nike Shoes V2,Fashion,Nike,5787.24,6,347.23,5440.01,69,0.21,4.38,91
PROD001829,4.0,463807.93999999994,46249.28,510057.22,179,17,196,217,22,239,Titan Watch V9,Fashion,Titan,3258.22,34,1107.79,2150.43,844,3.96,4.39,99
PROD001830,4.0,369103.58,33727.5,402831.08,167,17,184,218,20,238,Puma T-shirt V5,Fashion,Puma,2315.56,26,602.05,1713.51,626,2.45,4.49,81
PROD001831,4.0,2207884.12,400567.58,2608451.7,98,18,116,121,22,143,IKEA Chair V7,Home,IKEA,21120.3,13,2745.64,18374.66,48,1.48,4.49,53
PROD001832,4.0,3694601.56,444484.95,4139086.5100000002,99,11,110,126,15,141,Prestige Cooker V7,Home,Prestige,31191.93,5,1559.6,29632.33,525,3.64,4.5,50
PROD001833,4.0,337891.25999999995,21304.23,359195.48999999993,117,7,124,143,9,152,Philips Mixer V6,Home,Philips,3589.51,33,1184.54,2404.97,165,4.09,4.23,57
PROD001834,4.0,2885107.25,239522.3,3124629.55,104,8,112,134,11,145,Godrej Almirah V7,Home,Godrej,31113.29,30,9333.99,21779.3,485,3.92,4.5,54
PROD001835,4.0,2680807.05,219187.65,2899994.6999999997,114,11,125,146,12,158,Urban Ladder Sofa V6,Home,Urban,25617.14,28,7172.8,18444.34,926,4.25,4.49,65
PROD001836,4.0,198765.79,31559.56,230325.35,52,7,59,56,9,65,Lakme Lipstick V5,Beauty,Lakme,4141.79,13,538.43,3603.36,256,3.93,4.21,28
PROD001837,5.0,128189.52,29264.2,157453.72,41,6,47,44,10,54,Mamaearth Facewash V1,Beauty,Mamaearth,4692.03,37,1736.05,2955.98,312,1.4,4.2,20
PROD001838,5.0,13771.22,1967.96,15739.18,47,7,54,66,9,75,Nivea Cream V6,Beauty,Nivea,235.08,31,72.87,162.21,926,0.26,4.67,30
PROD001839,4.0,218766.67,21459.850000000002,240226.52000000002,56,6,62,70,7,77,Dove Soap V9,Beauty,Dove,4045.97,22,890.11,3155.86,900,0.21,4.27,30
PROD001840,4.0,24501.41,2119.32,26620.73,56,5,61,76,7,83,Plum Serum V9,Beauty,Plum,514.77,43,221.35,293.42,512,4.71,4.56,36
PROD001841,4.0,1515486.7,190650.52000000002,1706137.22,81,9,90,104,13,117,Nike T-shirt V2,Sports,Nike,18707.74,21,3928.63,14779.11,560,4.96,4.37,41
PROD001842,5.0,772587.33,106564.84,879152.1699999999,87,13,100,109,15,124,Puma Shoes V2,Sports,Puma,12789.41,44,5627.34,7162.07,147,3.64,4.43,46
PROD001843,4.0,1211798.02,88687.66,1300485.68,112,9,121,137,10,147,Decathlon Cycle V5,Sports,Decathlon,11204.25,20,2240.85,8963.4,174,4.21,4.37,54
PROD001844,4.0,988408.72,42712.6,1031121.32,96,5,101,112,5,117,Yoga Mat V1,Sports,Yoga,9887.18,10,988.72,8898.46,12,3.33,4.43,46
PROD001845,4.0,1168502.26,137541.52,1306043.78,82,11,93,110,13,123,Dumbbells V1,Sports,Dumbbells,13791.22,22,3034.07,10757.15,71,1.4,4.38,53
PROD001846,4.0,35344.52,1619.3899999999999,36963.909999999996,76,4,80,93,4,97,Fiction Novel V10,Books,Fiction,372.27,8,29.78,342.49,326,4.74,4.51,35
